jd_utc,alt_m,lat_deg,lon_deg,wx_rad_s,wy_rad_s,wz_rad_s
2.45155e+06,230008,-15.6241,25.4917,-0.00404348,-0.00568787,-0.00256696
2.45155e+06,230081,-15.7708,26.2171,-0.00398909,-0.00566557,-0.00256626
2.45155e+06,230155,-15.9154,26.9435,-0.00392745,-0.00564488,-0.00256414
2.45155e+06,230230,-16.0577,27.6709,-0.00385942,-0.0056241,-0.00256093
2.45155e+06,230306,-16.1979,28.3992,-0.00378151,-0.00559997,-0.00255687
2.45155e+06,230383,-16.3359,29.1285,-0.00369642,-0.0055753,-0.00255108
2.45155e+06,230461,-16.4716,29.8587,-0.0036051,-0.00554949,-0.00254412
2.45155e+06,230539,-16.605,30.5898,-0.0035087,-0.00552264,-0.00253575
2.45155e+06,230619,-16.7362,31.3219,-0.00340861,-0.00549489,-0.00252585
2.45155e+06,230699,-16.8651,32.0548,-0.00330437,-0.00546555,-0.00251456
2.45155e+06,230780,-16.9916,32.7887,-0.00319831,-0.00543536,-0.00250192
2.45155e+06,230861,-17.1158,33.5235,-0.00309153,-0.00540346,-0.00248887
2.45155e+06,230944,-17.2376,34.2592,-0.00298962,-0.00537149,-0.00247629
2.45155e+06,231027,-17.357,34.9958,-0.00289243,-0.00533937,-0.00246448
2.45155e+06,231110,-17.474,35.7333,-0.00279931,-0.00530628,-0.00245448
2.45155e+06,231195,-17.5886,36.4716,-0.00270834,-0.00527198,-0.00244536
2.45155e+06,231280,-17.7007,37.2108,-0.0026174,-0.00523631,-0.00243565
2.45155e+06,231365,-17.8104,37.9508,-0.00252686,-0.0051994,-0.00242529
2.45155e+06,231452,-17.9175,38.6916,-0.00243852,-0.00516182,-0.0024148
2.45155e+06,231539,-18.0222,39.4332,-0.00235697,-0.00512537,-0.00240586
2.45155e+06,231626,-18.1243,40.1757,-0.00227706,-0.00508824,-0.00239649
2.45155e+06,231714,-18.2238,40.9189,-0.00219901,-0.00505054,-0.00238675
2.45155e+06,231802,-18.3209,41.6629,-0.00212642,-0.00501417,-0.0023776
2.45155e+06,231891,-18.4153,42.4077,-0.00205818,-0.00497843,-0.00236965
2.45155e+06,231981,-18.5071,43.1531,-0.00199495,-0.00494428,-0.00236164
2.45155e+06,232071,-18.5963,43.8994,-0.00193746,-0.00491235,-0.00235354
2.45155e+06,232161,-18.6829,44.6463,-0.00188584,-0.00488289,-0.00234542
2.45155e+06,232252,-18.7668,45.3939,-0.00183693,-0.00485393,-0.00233704
2.4515,7.72,232343,-18.8481,46.1421,-0.00179579,-0.00482922,-0.0023285
2.45155e+06,232434,-18.9267,46.8911,-0.00175645,-0.00480451,-0.00232005
2.45155e+06,232526,-19.0026,47.6406,-0.00171876,-0.00477969,-0.00231173
2.45155e+06,232618,-19.0758,48.3908,-0.00168255,-0.0047546,-0.00230355
2.45155e+06,232711,-19.1463,49.1415,-0.00164769,-0.00472911,-0.00229557
2.45155e+06,232804,-19.2141,49.8928,-0.00161403,-0.00470305,-0.00228779
2.45155e+06,232897,-19.2791,50.6447,-0.00158154,-0.00467639,-0.00228024
2.45155e+06,232991,-19.3413,51.3971,-0.00155021,-0.00464911,-0.00227296
2.45155e+06,233084,-19.4008,52.15,-0.00152006,-0.00462122,-0.00226596
2.45155e+06,233178,-19.4576,52.9034,-0.00149112,-0.0045928,-0.00225926
2.45155e+06,233272,-19.5115,53.6573,-0.00146344,-0.00456395,-0.00225288
2.45155e+06,233367,-19.5626,54.4116,-0.00143709,-0.00453476,-0.00224684
2.45155e+06,233461,-19.611,55.1663,-0.00141209,-0.00450534,-0.00224115
2.45155e+06,233556,-19.6565,55.9214,-0.00138849,-0.00447583,-0.00223582
2.45155e+06,233651,-19.6992,56.6769,-0.00136632,-0.00444635,-0.00223086
2.45155e+06,233746,-19.739,57.4327,-0.00134784,-0.00442023,-0.00222674
2.45155e+06,233841,-19.776,58.1888,-0.00133079,-0.00439452,-0.00222305
2.45155e+06,233936,-19.8102,58.9453,-0.00131492,-0.00436899,-0.00221975
2.45155e+06,234032,-19.8415,59.702,-0.00130024,-0.00434375,-0.00221683
2.45155e+06,234127,-19.87,60.4589,-0.00128675,-0.00431889,-0.00221429
2.45155e+06,234222,-19.8956,61.2161,-0.00127441,-0.00429452,-0.00221212
2.45155e+06,234318,-19.9183,61.9735,-0.0012632,-0.00427072,-0.00221032
2.45155e+06,234413,-19.9382,62.7311,-0.00125308,-0.00424757,-0.00220888
2.45155e+06,234509,-19.9552,63.4888,-0.00124403,-0.00422513,-0.0022078
2.45155e+06,234604,-19.9693,64.2466,-0.00123598,-0.00420348,-0.00220706
2.45155e+06,234700,-19.9805,65.0045,-0.0012289,-0.00418266,-0.00220667
2.45155e+06,234795,-19.9889,65.7624,-0.00122272,-0.00416272,-0.00220662
2.45155e+06,234891,-19.9943,66.5205,-0.00121739,-0.00414369,-0.00220691
2.45155e+06,234986,-19.9969,67.2785,-0.00121285,-0.00412557,-0.00220755
2.45155e+06,235081,-19.9966,68.0365,-0.00120903,-0.00410836,-0.00220855
2.45155e+06,235176,-19.9934,68.7945,-0.00120585,-0.00409191,-0.0022098
2.45155e+06,235272,-19.9873,69.5524,-0.00120322,-0.00407599,-0.00221124
2.45155e+06,235366,-19.9784,70.3103,-0.00120106,-0.00406053,-0.00221295
2.45155e+06,235461,-19.9665,71.068,-0.0011993,-0.00404541,-0.0022149
2.45155e+06,235556,-19.9518,71.8256,-0.00119889,-0.00402833,-0.0022162
2.45155e+06,235651,-19.9342,72.583,-0.00120009,-0.00400979,-0.00221664
2.45155e+06,235745,-19.9137,73.3402,-0.00120229,-0.00398909,-0.00221527
2.45155e+06,235839,-19.8904,74.0972,-0.00120498,-0.00396823,-0.00221398
2.45155e+06,235933,-19.8642,74.854,-0.00120814,-0.00394744,-0.00221289
2.45155e+06,236027,-19.8352,75.6105,-0.00121181,-0.00392653,-0.00221201
2.45155e+06,236121,-19.8033,76.3667,-0.00121601,-0.00390533,-0.00221147
2.45155e+06,236214,-19.7685,77.1225,-0.00122088,-0.00388334,-0.00221094
2.45155e+06,236307,-19.7309,77.8781,-0.00122722,-0.00385754,-0.00220871
2.45155e+06,236400,-19.6905,78.6333,-0.00123408,-0.00383163,-0.00220698
2.45155e+06,236493,-19.6473,79.388,-0.00124153,-0.00380553,-0.00220548
2.45155e+06,236585,-19.6012,80.1424,-0.00124959,-0.00377924,-0.00220414
2.45155e+06,236678,-19.5524,80.8963,-0.00125822,-0.0037528,-0.00220307
2.45155e+06,236770,-19.5007,81.6498,-0.00126741,-0.00372624,-0.00220226
2.45155e+06,236861,-19.4463,82.4028,-0.00127693,-0.00369949,-0.00220285
2.45155e+06,236953,-19.389,83.1553,-0.00128697,-0.00367266,-0.00220383
2.45155e+06,237044,-19.3291,83.9072,-0.00129769,-0.00364579,-0.00220446
2.45155e+06,237135,-19.2663,84.6586,-0.00130909,-0.0036189,-0.00220463
2.45155e+06,237225,-19.2009,85.4095,-0.00132103,-0.00359196,-0.00220504
2.45155e+06,237315,-19.1327,86.1597,-0.00133352,-0.00356497,-0.00220568
2.45155e+06,237405,-19.0617,86.9093,-0.00134656,-0.00353794,-0.00220655
2.45155e+06,237494,-18.9881,87.6583,-0.00136014,-0.00351088,-0.00220765
2.45155e+06,237584,-18.9118,88.4067,-0.00137428,-0.00348378,-0.00220897
2.45155e+06,237672,-18.8328,89.1543,-0.00138897,-0.00345666,-0.0022105
2.45155e+06,237761,-18.7512,89.9013,-0.00140424,-0.00342951,-0.00221226
2.45155e+06,237849,-18.6669,90.6476,-0.00142007,-0.00340233,-0.00221423
2.45155e+06,237937,-18.58,91.3932,-0.00143649,-0.00337514,-0.00221641
2.45155e+06,238024,-18.4904,92.138,-0.00145351,-0.00334794,-0.0022188
2.45155e+06,238111,-18.3983,92.882,-0.00147103,-0.00332086,-0.00222167
2.45155e+06,238198,-18.3036,93.6253,-0.00148925,-0.00329368,-0.00222451
2.45155e+06,238284,-18.2063,94.3678,-0.00150812,-0.0032665,-0.00222751
2.45155e+06,238370,-18.1065,95.1094,-0.00152763,-0.00323933,-0.00223071
2.45155e+06,238456,-18.0041,95.8503,-0.00154783,-0.00321198,-0.0022345
2.45155e+06,238541,-17.8993,96.5903,-0.00156991,-0.00318322,-0.00223886
2.45155e+06,238625,-17.7919,97.3295,-0.00159417,-0.003153,-0.00224333
2.45155e+06,238710,-17.6821,98.0678,-0.00161925,-0.00312284,-0.00224793
2.45155e+06,238794,-17.5698,98.8053,-0.00164519,-0.00309274,-0.0022527
2.45155e+06,238877,-17.4551,99.5418,-0.001672,-0.00306273,-0.00225761
2.45155e+06,238960,-17.338,100.277,-0.00169969,-0.00303283,-0.00226268
2.45155e+06,239043,-17.2185,101.012,-0.00172829,-0.00300306,-0.00226789
2.45155e+06,239125,-17.0966,101.746,-0.00175781,-0.00297347,-0.00227323
2.45155e+06,239207,-16.9724,102.479,-0.00178825,-0.0029441,-0.0022787
2.45155e+06,239288,-16.8458,103.211,-0.00181965,-0.00291497,-0.00228428
2.45155e+06,239369,-16.717,103.942,-0.00185213,-0.00288597,-0.00228992
2.45155e+06,239450,-16.5858,104.672,-0.00188567,-0.00285717,-0.00229564
2.45155e+06,239530,-16.4524,105.401,-0.00191996,-0.00282903,-0.0023015
2.45155e+06,239610,-16.3167,106.129,-0.0019558,-0.00280059,-0.00230755
2.45155e+06,239689,-16.1789,106.857,-0.00199555,-0.00277022,-0.00231367
2.45155e+06,239768,-16.0388,107.583,-0.00203748,-0.00273922,-0.00232002
2.45155e+06,239847,-15.8966,108.308,-0.00208217,-0.00270779,-0.00232635
2.45155e+06,239925,-15.7522,109.032,-0.0021299,-0.00267593,-0.00233259
2.45155e+06,240002,-15.6057,109.756,-0.00217706,-0.00264597,-0.00233861
2.45155e+06,240080,-15.457,110.478,-0.00222325,-0.0026181,-0.00234442
2.45155e+06,240156,-15.3063,111.199,-0.00227042,-0.00259121,-0.00235004
2.45155e+06,240233,-15.1536,111.919,-0.00231855,-0.00256533,-0.00235544
2.45155e+06,240308,-14.9988,112.639,-0.0023676,-0.00254055,-0.00236061
2.45155e+06,240384,-14.842,113.357,-0.00241752,-0.00251691,-0.00236552
2.45155e+06,240459,-14.6833,114.074,-0.00246828,-0.00249447,-0.00237015
2.45155e+06,240533,-14.5226,114.791,-0.00251981,-0.00247327,-0.00237447
2.45155e+06,240608,-14.3599,115.506,-0.0025703,-0.002454,-0.00237889
2.45155e+06,240681,-14.1954,116.22,-0.00261932,-0.00243675,-0.00238352
2.45155e+06,240755,-14.029,116.934,-0.00266886,-0.00242081,-0.00238787
2.45155e+06,240827,-13.8607,117.646,-0.00271887,-0.00240622,-0.0023919
2.45155e+06,240900,-13.6906,118.357,-0.00276929,-0.00239299,-0.00239561
2.45155e+06,240972,-13.5187,119.068,-0.00282009,-0.00238115,-0.00239897
2.45155e+06,241043,-13.345,119.777,-0.00287125,-0.00237071,-0.00240197
2.45155e+06,241115,-13.1696,120.486,-0.00292272,-0.00236169,-0.00240458
2.45155e+06,241185,-12.9925,121.193,-0.00297449,-0.00235411,-0.0024068
2.45155e+06,241255,-12.8137,121.9,-0.00302655,-0.002348,-0.00240861
2.45155e+06,241325,-12.6332,122.605,-0.00307896,-0.00234341,-0.00240999
2.45155e+06,241395,-12.451,123.31,-0.0031319,-0.00234043,-0.00241095
2.45155e+06,241464,-12.2672,124.013,-0.00318566,-0.00233918,-0.00241146
2.45155e+06,241532,-12.0819,124.716,-0.00320353,-0.00233981,-0.0024106
2.45155e+06,241600,-11.895,125.418,-0.00319644,-0.00234109,-0.00240857
2.45155e+06,241668,-11.7066,126.119,-0.00319468,-0.00234277,-0.00240698
2.45155e+06,241735,-11.5166,126.819,-0.00319767,-0.00234538,-0.00240675
2.45155e+06,241802,-11.3252,127.518,-0.0032026,-0.00234892,-0.0024079
2.45155e+06,241868,-11.1323,128.216,-0.00320645,-0.0023535,-0.0024113
2.45155e+06,241934,-10.938,128.913,-0.00321702,-0.00236092,-0.00241768
2.45155e+06,242000,-10.7423,129.61,-0.00322964,-0.00236985,-0.00242453
2.45155e+06,242065,-10.5452,130.305,-0.00324514,-0.00238041,-0.0,243081,-4.10363,
2.45155e+06,248337,-16.1734,-166.411,-0.00220754,-0.0107365,-0.00305929
2.45155e+06,248425,-16.271,-165.678,-0.00223597,-0.0107644,-0.00307366
2.45155e+06,248511,-16.3663,-164.945,-0.00226867,-0.0108037,-0.00309119
2.45155e+06,248597,-16.4593,-164.211,-0.00230141,-0.0108536,-0.00311062
2.45155e+06,248682,-16.5501,-163.476,-0.00233468,-0.0109185,-0.00313076
2.45155e+06,248766,-16.6386,-162.74,-0.00236245,-0.0109897,-0.00314994
2.45155e+06,248848,-16.7247,-162.004,-0.00238354,-0.0110655,-0.00316785
2.45155e+06,248930,-16.8085,-161.268,-0.00239735,-0.0111403,-0.00318042
2.45155e+06,249010,-16.89,-160.53,-0.00240467,-0.0112197,-0.00318824
2.45155e+06,249089,-16.9691,-159.793,-0.0024051,-0.0112783,-0.00319121
2.45155e+06,249167,-17.0458,-159.054,-0.00239889,-0.0113106,-0.00320077
2.45155e+06,249244,-17.1202,-158.315,-0.00238426,-0.0113464,-0.00322195
2.45155e+06,249320,-17.1921,-157.576,-0.00236536,-0.0113727,-0.00324931
2.45155e+06,249395,-17.2617,-156.836,-0.00234258,-0.011393,-0.00328075
2.45155e+06,249468,-17.3288,-156.095,-0.00231295,-0.0114141,-0.00331497
2.45155e+06,249540,-17.3935,-155.354,-0.00227627,-0.011437,-0.00334926
2.45155e+06,249611,-17.4557,-154.613,-0.00224389,-0.0114514,-0.00338266
2.45155e+06,249681,-17.5155,-153.871,-0.00221489,-0.011461,-0.00341338
2.45155e+06,249749,-17.5729,-153.129,-0.00219481,-0.0114652,-0.00343883
2.45155e+06,249816,-17.6277,-152.386,-0.00218297,-0.0114659,-0.00345903
2.45155e+06,249882,-17.6801,-151.643,-0.002184,-0.0114647,-0.00347178
2.45155e+06,249946,-17.73,-150.899,-0.00218797,-0.0114642,-0.00347946
2.45155e+06,250009,-17.7773,-150.155,-0.00214642,-0.0114628,-0.00347946
2.45155e+06,250071,-17.8222,-149.411,-0.00210173,-0.0114571,-0.00347777
2.45155e+06,250132,-17.8645,-148.667,-0.00205889,-0.0114478,-0.00347499
2.45155e+06,250191,-17.9044,-147.922,-0.00201832,-0.0114349,-0.00347126
2.45155e+06,250248,-17.9417,-147.177,-0.00198,-0.0114185,-0.00346679
2.45155e+06,250305,-17.9764,-146.431,-0.00194384,-0.0113986,-0.00346182
2.45155e+06,250360,-18.0086,-145.685,-0.00191009,-0.0113751,-0.00345661
2.45155e+06,250413,-18.0383,-144.94,-0.00188073,-0.0113494,-0.00345144
2.45155e+06,250465,-18.0654,-144.193,-0.00185836,-0.0113244,-0.00344729
2.45155e+06,250516,-18.0899,-143.447,-0.00183897,-0.011297,-0.00344374
2.45155e+06,250565,-18.1119,-142.701,-0.00182284,-0.0112675,-0.00344081
2.45155e+06,250613,-18.1313,-141.954,-0.00181233,-0.011243,-0.00343933
2.45155e+06,250660,-18.1481,-141.207,-0.00180683,-0.0112246,-0.00343767
2.45155e+06,250705,-18.1623,-140.46,-0.00180389,-0.01121,-0.00343751
2.45155e+06,250748,-18.174,-139.713,-0.00180366,-0.0112017,-0.00343774
2.45155e+06,250790,-18.1831,-138.966,-0.00180569,-0.0111903,-0.00343793
2.45155e+06,250831,-18.1896,-138.219,-0.0018105,-0.0111772,-0.0034379
2.45155e+06,250870,-18.1936,-137.472,-0.00181857,-0.0111633,-0.0034376
2.45155e+06,250908,-18.1949,-136.725,-0.0018304,-0.0111483,-0.00343746
2.45155e+06,250944,-18.1937,-135.977,-0.00184581,-0.0111334,-0.00343777
2.45155e+06,250978,-18.1899,-135.23,-0.00186521,-0.0111207,-0.00343668
2.45155e+06,251012,-18.1835,-134.483,-0.00188804,-0.0111101,-0.0034356
2.45155e+06,251043,-18.1745,-133.736,-0.00191342,-0.0111023,-0.00343446
2.45155e+06,251073,-18.1629,-132.989,-0.00194175,-0.0110976,-0.00343357
2.45155e+06,251102,-18.1488,-132.242,-0.00196865,-0.0110967,-0.00343289
2.45155e+06,251129,-18.1321,-131.496,-0.00197699,-0.0110999,-0.00343187
2.45155e+06,251155,-18.1128,-130.749,-0.00199336,-0.0111054,-0.00343335
2.45155e+06,251179,-18.0909,-130.003,-0.00201725,-0.0111159,-0.00343619
2.45155e+06,251201,-18.0665,-129.257,-0.00204138,-0.0111281,-0.00344213
2.45155e+06,251222,-18.0396,-128.511,-0.0020688,-0.0111456,-0.00345006
2.45155e+06,251242,-18.01,-127.765,-0.00209925,-0.0111696,-0.0034602
2.45155e+06,251260,-17.978,-127.019,-0.00213441,-0.0112052,-0.00347278
2.45155e+06,251276,-17.9433,-126.274,-0.00217091,-0.0112526,-0.00348735
2.45155e+06,251291,-17.9062,-125.529,-0.00220551,-0.0113096,-0.00350235
2.45155e+06,251305,-17.8665,-124.784,-0.0022357,-0.0113747,-0.00351749
2.45155e+06,251317,-17.8243,-124.04,-0.0022599,-0.0114489,-0.00353015
2.45155e+06,251327,-17.7796,-123.296,-0.00227421,-0.0115165,-0.00353905
2.45155e+06,251336,-17.7323,-122.553,-0.0022795,-0.0115756,-0.00354178
2.45155e+06,251344,-17.6826,-121.809,-0.00227843,-0.0116554,-0.00354563
2.45155e+06,251349,-17.6304,-121.066,-0.00227174,-0.011736,-0.00355686
2.45155e+06,251354,-17.5757,-120.324,-0.00225837,-0.0118205,-0.00357654
2.45155e+06,251357,-17.5185,-119.582,-0.00224049,-0.011897,-0.00360103
2.45155e+06,251358,-17.4588,-118.841,-0.00221819,-0.0119663,-0.00362959
2.45155e+06,251358,-17.3967,-118.099,-0.00219331,-0.0120273,-0.00366026
2.45155e+06,251356,-17.3322,-117.359,-0.0021683,-0.012078,-0.00369128
2.45155e+06,251353,-17.2653,-116.619,-0.00214144,-0.0121227,-0.00372221
2.45155e+06,251349,-17.1959,-115.879,-0.00211602,-0.01216,-0.00375201
2.45155e+06,251343,-17.1241,-115.14,-0.0020912,-0.0121913,-0.00377974
2.45155e+06,251335,-17.0499,-114.402,-0.00207436,-0.012214,-0.00380439
2.45155e+06,251326,-16.9734,-113.664,-0.00206592,-0.0122294,-0.00382593
2.45155e+06,251316,-16.8944,-112.926,-0.00205568,-0.0122419,-0.00384262
2.45155e+06,251304,-16.8132,-112.189,-0.0020493,-0.0122504,-0.00385448
2.45155e+06,251291,-16.7295,-111.453,-0.00204512,-0.0122562,-0.00386238
2.45155e+06,251276,-16.6436,-110.718,-0.00201659,-0.0122584,-0.0038654
2.45155e+06,251260,-16.5554,-109.983,-0.00195949,-0.0122544,-0.00386481
2.45155e+06,251242,-16.4648,-109.248,-0.0019066,-0.0122459,-0.00386422
2.45155e+06,251223,-16.372,-108.515,-0.00186329,-0.0122354,-0.00386435
2.45155e+06,251221,-16.3626,-108.425,-0.00186195,-0.0122353,-0.0038649
2.45155e+06,251211,-16.3161,-108.044,-0.00185536,-0.0122346,-0.00386752
2.45155e+06,251190,-16.2196,-107.311,-0.0018439,-0.0122323,-0.00387208
2.45155e+06,251168,-16.121,-106.579,-0.00184318,-0.0122336,-0.00387696
2.45155e+06,251144,-16.0201,-105.848,-0.00184412,-0.0122358,-0.00388211
2.45155e+06,251118,-15.917,-105.117,-0.00184439,-0.0122383,-0.00388711
2.45155e+06,251092,-15.8117,-104.388,-0.00184364,-0.0122396,-0.0038913
2.45155e+06,251064,-15.7043,-103.658,-0.00184538,-0.012244,-0.00389441
2.45155e+06,251034,-15.5947,-102.93,-0.00184807,-0.0122513,-0.00389667
2.45155e+06,251003,-15.4829,-102.202,-0.00184915,-0.0122586,-0.00389856
2.45155e+06,250972,-15.369,-101.475,-0.00185015,-0.0122675,-0.00389959
2.45155e+06,250938,-15.2531,-100.749,-0.00185111,-0.0122658,-0.00389965
2.45155e+06,250904,-15.135,-100.024,-0.00185519,-0.0122515,-0.00389879
2.45155e+06,250868,-15.0149,-99.2988,-0.00186211,-0.0122404,-0.00389769
2.45155e+06,250831,-14.8928,-98.5748,-0.00187141,-0.0122327,-0.00389632
2.45155e+06,250792,-14.7686,-97.8516,-0.00188133,-0.0122305,-0.00389435
2.45155e+06,250753,-14.6424,-97.1292,-0.00189255,-0.0122349,-0.00389156
2.45155e+06,250712,-14.5143,-96.4075,-0.00189054,-0.0122447,-0.00388764
2.45155e+06,250670,-14.3841,-95.6867,-0.00189093,-0.0122604,-0.00388232
2.45155e+06,250627,-14.2521,-94.9666,-0.00189598,-0.0122827,-0.00387603
2.45155e+06,250583,-14.1181,-94.2473,-0.0019051,-0.0123122,-0.0038694
2.45155e+06,250537,-13.9822,-93.5288,-0.00191932,-0.0123502,-0.00386306
2.45155e+06,250490,-13.8444,-92.811,-0.00193563,-0.0123956,-0.00385746
2.45155e+06,250443,-13.7048,-92.0941,-0.00195301,-0.0124505,-0.00385228
2.45155e+06,250394,-13.5633,-91.378,-0.00197041,-0.0125165,-0.00384779
2.45155e+06,250344,-13.4201,-90.6626,-0.00198512,-0.0125918,-0.0038445
2.45155e+06,250292,-13.275,-89.948,-0.00199649,-0.012673,-0.00384348
2.45155e+06,250240,-13.1281,-89.2343,-0.00200266,-0.0127562,-0.00384405
2.45155e+06,250187,-12.9795,-88.5213,-0.00199912,-0.012859,-0.00384231
2.45155e+06,250133,-12.8292,-87.8091,-0.00198944,-0.0129663,-0.00384307
2.45155e+06,250077,-12.6772,-87.0977,-0.00197429,-0.0130759,-0.00384749
2.45155e+06,250021,-12.5235,-86.3871,-0.00195335,-0.0131869,-0.00385552
2.45155e+06,249964,-12.3681,-85.6773,-0.00192929,-0.0132938,-0.00386859
2.45155e+06,249905,-12.2111,-84.9683,-0.00190012,-0.0133982,-0.00388475
2.45155e+06,249846,-12.0525,-84.26,-0.00187045,-0.0134949,-0.00390595
2.45155e+06,249786,-11.8922,-83.5525,-,-0.00566
2.45155e+06,-0.00393031
2.45155e+06,249725,-11.7305,-82.8458,-0.00180691,-0.0136689,-0.00395712
2.45155e+06,249663,-11.5671,-82.1399,-0.00177458,-0.0137452,-0.00398549
2.45155e+06,249600,-11.4023,-81.4347,-0.00174124,-0.0138154,-0.00401403
2.45155e+06,249536,-11.236,-80.7303,-0.00171014,-0.0138761,-0.00404008
2.45155e+06,249471,-11.0682,-80.0266,-0.00168173,-0.0139302,-0.00406557
2.45155e+06,249406,-10.8989,-79.3236,-0.00165327,-0.013979,-0.00408986
2.45155e+06,249339,-10.7282,-78.6214,-0.00162596,-0.0140221,-0.00411225
2.45155e+06,249272,-10.5561,-77.92,-0.00160186,-0.0140596,-0.00413274
2.45155e+06,249204,-10.3827,-77.2192,-0.00158088,-0.0140914,-0.00415057
2.45155e+06,249135,-10.2079,-76.5192,-0.0015626,-0.0141185,-0.00416598
2.45155e+06,249066,-10.0317,-75.8199,-0.00154748,-0.014141,-0.00417883
2.45155e+06,248996,-9.85429,-75.1212,-0.00153301,-0.01416,-0.00418947
2.45155e+06,248925,-9.67558,-74.4233,-0.00151988,-0.0141758,-0.0041982
2.45155e+06,248853,-9.49561,-73.726,-0.00150602,-0.0141898,-0.00420545
2.45155e+06,248781,-9.31442,-73.0295,-0.00149136,-0.0142023,-0.00421139
2.45155e+06,248708,-9.13202,-72.3335,-0.00147477,-0.0142135,-0.00421609
2.45155e+06,248634,-8.94845,-71.6383,-0.00146035,-0.0142235,-0.00421982
2.45155e+06,248559,-8.76372,-70.9436,-0.00144777,-0.0142333,-0.00422289
2.45155e+06,248485,-8.57786,-70.2496,-0.00143718,-0.0142436,-0.00422541
2.45155e+06,248409,-8.3909,-69.5563,-0.00142678,-0.0142559,-0.00422757
2.45155e+06,248333,-8.20287,-68.8635,-0.001417,-0.0142706,-0.0042295
2.45155e+06,248256,-8.01378,-68.1713,-0.00140743,-0.0142887,-0.0042312
2.45155e+06,248179,-7.82366,-67.4798,-0.00139887,-0.0143117,-0.00423306
2.45155e+06,248101,-7.63254,-66.7888,-0.00139179,-0.014338,-0.00423496
2.45155e+06,248023,-7.44045,-66.0983,-0.00138457,-0.014368,-0.00423688
2.45155e+06,247944,-7.2474,-65.4084,-0.00137639,-0.0144027,-0.004239
2.45155e+06,247865,-7.05343,-64.7191,-0.00136493,-0.0144431,-0.0042411
2.45155e+06,247785,-6.85856,-64.0303,-0.00135227,-0.0144869,-0.00424352
2.45155e+06,247705,-6.66282,-63.3419,-0.00133859,-0.0145331,-0.00424641
2.45155e+06,247624,-6.46623,-62.6541,-0.00132301,-0.0145825,-0.00424993
2.45155e+06,247543,-6.26881,-61.9668,-0.00130579,-0.0146335,-0.00425409
2.45155e+06,247462,-6.0706,-61.2799,-0.00128693,-0.0146857,-0.00425892
2.45155e+06,247380,-5.87161,-60.5935,-0.00126651,-0.0147383,-0.0042644
2.45155e+06,247298,-5.67188,-59.9076,-0.00124466,-0.0147907,-0.0042705
2.45155e+06,247215,-5.47143,-59.222,-0.00122166,-0.0148423,-0.00427715
2.45155e+06,247132,-5.27029,-58.5369,-0.00119838,-0.014892,-0.00428415
2.45155e+06,247049,-5.06847,-57.8522,-0.00117659,-0.0149388,-0.00429161
2.45155e+06,246966,-4.86602,-57.1678,-0.00115478,-0.0149834,-0.00429912
2.45155e+06,246882,-4.66295,-56.4839,-0.00113297,-0.0150258,-0.00430653
2.45155e+06,246798,-4.45928,-55.8002,-0.00111306,-0.0150644,-0.0043137
2.45155e+06,246714,-4.25506,-55.117,-0.00109239,-0.0151006,-0.00432009
2.45155e+06,246629,-4.05029,-54.434,-0.00107198,-0.0151346,-0.00432579
2.45155e+06,246544,-3.84501,-53.7513,-0.00105237,-0.015167,-0.00433098
2.45155e+06,246459,-3.63924,-53.069,-0.0010348,-0.0151982,-0.00433574
2.45155e+06,246374,-3.43302,-52.3869,-0.00101943,-0.0152286,-0.00434007
2.45155e+06,246289,-3.22635,-51.7051,-0.0010051,-0.0152589,-0.00434382
2.45155e+06,246203,-3.01928,-51.0235,-0.000990891,-0.0152908,-0.00434705
2.45155e+06,246118,-2.81183,-50.3421,-0.000977887,-0.0153242,-0.0043498
2.45155e+06,246032,-2.60402,-49.661,-0.000966073,-0.0153598,-0.00435217
2.45155e+06,245946,-2.39588,-48.98,-0.000956481,-0.0153988,-0.00435446
2.45155e+06,245860,-2.18743,-48.2992,-0.000946623,-0.015443,-0.00435642
2.45155e+06,245774,-1.97871,-47.6186,-0.000937095,-0.0154916,-0.00435819
2.45155e+06,245688,-1.76973,-46.9381,-0.000927404,-0.0155453,-0.00436
2.45155e+06,245602,-1.56053,-46.2578,-0.000917069,-0.0156042,-0.004362
2.45155e+06,245516,-1.35113,-45.5775,-0.000905798,-0.0156682,-0.00436445
2.45155e+06,245430,-1.14155,-44.8974,-0.000891308,-0.0157383,-0.00436724
